movie_id,title,release_year,imdbId,tmdbId,imdb_rating,adult,budget,origin_country,vote_count,vote_average,origin_language,overview,tmdb_popularity_score,production_companies,production_companies_origin_country,runtime,revenue,spoken_languages,directors_info,popular,unique_producers,popular_producer
562,"Quick and the Dead, The (1995)",1995,114214,12106,6.5,FALSE,35000000,US,1793,6.551,en,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",4.9644,"TriStar Pictures,IndieProd Company Productions","US,US",107,47000000,"English,Español","[['Sam Raimi', '1.942', 'Male']]",0,"['TriStar Pictures', 'IndieProd Company Productions']",1
564,Tales from the Hood (1995),1995,114609,25066,6.5,FALSE,6000000,US,169,6.3,en,A strange mortician tells four horrific tales to three drug dealers that he traps in their local funeral parlor.,1.1888,"40 Acres and a Mule Filmworks,Savoy Pictures","US,US",98,12000000,English,"[['Rusty Cundieff', '0.4948', 'Male']]",0,"['40 Acres and a Mule Filmworks', 'Savoy Pictures']",0
565,Village of the Damned (1995),1995,114852,12122,5.6,FALSE,22000000,US,854,6.105,en,"An American village is visited by some unknown life form which leaves the women of the village pregnant. Nine months later, the babies are born, and they all look normal, but it doesn't take the ""parents"" long to realize that the kids are not human or humane.",2.4936,Universal Pictures,US,99,9418365,English,"[['John Carpenter', '2.3084', 'Male']]",0,['Universal Pictures'],1
566,Clear and Present Danger (1994),1994,109444,9331,6.9,FALSE,62000000,US,1555,6.658,en,"Agent Jack Ryan becomes acting Deputy Director of Intelligence for the CIA when Admiral Greer is diagnosed with cancer. When an American businessman, and friend of the president, is murdered on his yacht, Ryan starts discovering links between the man and drug dealers. As former CIA agent John Clark is sent to Colombia to kill drug cartel kingpins in retaliation, Ryan must fight through multiple cover-ups to figure out what happened and who's responsible.",3.6244,"Paramount Pictures,Mace Neufeld Productions,Robert Rehme Productions","US,US,US",141,215887717,English,"[['Phillip Noyce', '0.8817', 'Male']]",0,"['Paramount Pictures', 'Robert Rehme Productions', 'Mace Neufeld Productions']",1
568,Speed (1994),1994,111257,1637,7.3,FALSE,30000000,US,6362,7.142,en,"Jack Traven, an LAPD cop on SWAT detail, and veteran SWAT officer Harry Temple thwart an extortionist-bomber's scheme for a $3 million ransom. As they corner the bomber, he flees and detonates a bomb vest, seemingly killing himself. Weeks later, Jack witnesses a mass transit city bus explode and nearby a pay phone rings. On the phone is that same bomber looking for vengeance and the money he's owed. He gives a personal challenge to Jack: a bomb is rigged on another city bus - if it slows down below 50 mph, it will explode - bad enough any day, but a nightmare in LA traffic. And that's just the beginning...",8.5557,"20th Century Fox,The Mark Gordon Company","US,US",116,350448145,English,"[['Jan de Bont', '0.7129', 'Male']]",1,"['The Mark Gordon Company', '20th Century Fox']",1
569,Wolf (1994),1994,111742,10395,6.3,FALSE,70000000,US,937,6.117,en,"Aging publisher Will Randall is at the end of his rope when a younger co-worker snatches his job out from under his nose. But after being bitten by a wolf, Will suddenly finds himself full of youthful vigor. As he struggles to regain his position, he becomes enthralled with Laura Alden, his former boss's daughter. And, as increasingly animal-like urges begin to overwhelm him, Randall worries that he may be turning into the creature that bit him.",2.1746,"Columbia Pictures,Douglas Wick Productions","US,US",125,131002597,English,"[['Mike Nichols', '0.7991', 'Male']]",0,"['Douglas Wick Productions', 'Columbia Pictures']",1
570,Wyatt Earp (1994),1994,111756,12160,6.7,FALSE,63000000,US,867,6.77,en,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, Wyatt Earp is taught that nothing matters more than family and the law. Joined by his brothers and Doc Holliday, Earp wages war on the dreaded Clanton and McLaury gangs.",3.1161,"Paragon Entertainment Corp.,Tig Productions,Kasdan Pictures,Warner Bros. Pictures",",US,,US",191,25100000,English,"[['Lawrence Kasdan', '0.9087', 'Male']]",0,"['Paragon Entertainment Corp.', 'Tig Productions', 'Kasdan Pictures', 'Warner Bros. Pictures']",1
571,Another Stakeout (1993),1993,106292,9409,5.6,FALSE,30000000,US,226,5.5,en,A pair of immature detectives are joined by a pesky assistant district attorney in staking out a lakeside home where an important Mafia trial witness is believed to be heading.,0.9603,Touchstone Pictures,US,109,30008496,English,"[['John Badham', '0.9131', 'Male']]",0,['Touchstone Pictures'],1
572,Blown Away (1994),1994,109303,178,6.2,FALSE,28000000,US,566,6.215,en,"Blown Away tells the story of Jimmy Dove, who works for the Boston bomb squad. Shortly after Dove leaves the force, his partner is killed by a bomb that Dove thinks might have been made by someone he knows.",1.502,"Trilogy Entertainment Group,Metro-Goldwyn-Mayer","US,US",121,30156002,"English,Gaeilge","[['Stephen Hopkins', '0.8083', 'Male']]",0,"['Trilogy Entertainment Group', 'Metro-Goldwyn-Mayer']",1
573,Body Snatchers (1993),1993,106452,4722,6,FALSE,13000000,US,435,6.14,en,"When Environmental Protection Agency inspector Steve Malone travels to a remote military base in order to check for toxic materials, he brings his family along for the ride. After arriving at the base, his teenage daughter Marti befriends Jean Platt, daughter of the base's commander, General Platt. When people at the base begin acting strangely, Marti becomes convinced that they are slowly being replaced by plant-like aliens.",1.197,"Dorset Productions,Robert H. Solo Productions,Warner Bros. Pictures","US,US,US",87,428868,English,"[['Abel Ferrara', '0.6822', 'Male']]",0,"['Warner Bros. Pictures', 'Dorset Productions', 'Robert H. Solo Productions']",1
574,Boxing Helena (1993),1993,106471,18215,4.8,FALSE,0,US,231,5.071,en,"A top surgeon is besotted with a beautiful woman who once rebuffed him. Unable to come to terms with life without her, he tries to convince her that they need each other. She has other ideas, but a horrific accident leaves her at his mercy.",1.0823,Mainline Pictures,US,107,1800000,English,"[['Jennifer Lynch', '1.05', 'Female']]",0,['Mainline Pictures'],0
575,City Slickers II: The Legend of Curly's Gold (1994),1994,109439,11310,5.6,FALSE,40000000,US,323,5.285,en,"Mitch Robbins' 40th birthday begins quite well until he returns home and finds his brother Glen, the black sheep of the family, in his sofa. Nevertheless he is about to have a wonderful birthday-night with his wife when he discovers a treasure map of Curly by chance. Together with Phil and unfortunately Glen he tries to find the hidden gold of Curly's father in the desert of Arizona.",1.1543,Castle Rock Entertainment,US,116,72000000,English,"[['Paul Weiland', '0.2399', 'Male']]",0,['Castle Rock Entertainment'],1
576,Cliffhanger (1993),1993,106582,9350,6.5,FALSE,70000000,US,2447,6.513,en,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",4.7614,"Carolco Pictures,Le Studio Canal+,Pioneer,RCS Video","US,FR,JP,IT",112,255000211,English,"[['Renny Harlin', '1.1176', 'Male']]",0,"['Pioneer', 'Carolco Pictures', 'RCS Video', 'Le Studio Canal+']",0
577,Coneheads (1993),1993,106598,9612,5.5,FALSE,33000000,US,942,5.43,en,"A pair of aliens arrive on Earth to prepare for invasion, but crash instead. With enormous cone-shaped heads, robotlike walks and an appetite for toilet paper, aliens Beldar and Prymatt don't exactly blend in with the population of Paramus, N.J. But for some reason, everyone believes them when they say they're from France.",3.2584,Paramount Pictures,US,87,21274717,English,"[['Steve Barron', '0.5812', 'Male']]",0,['Paramount Pictures'],1
578,Demolition Man (1993),1993,106697,9739,6.7,FALSE,57000000,US,3815,6.739,en,"In 1996, brash L.A. detective John Spartan and maniac killer Simon Phoenix are both sentenced to decades in a cryogenic prison as punishment for a rescue mission gone wrong. When Phoenix escapes 36 years later to wreak havoc on the future, Spartan is awakened to capture his nemesis the old-fashioned way.",6.2871,"Silver Pictures,Warner Bros. Pictures","US,US",115,159055768,English,"[['Marco Brambilla', '0.2747', 'Male']]",0,"['Silver Pictures', 'Warner Bros. Pictures']",1
579,Fatal Instinct (1993),1993,106873,26141,5.7,FALSE,0,US,150,5.4,en,"Ned Ravine is a police officer and lawyer who occasionally defends the delinquents he arrests. He crosses paths with seductive Lola Cain during an assignment and promptly begins an affair with her. Meanwhile, Ned's wife, Lana, is deep in an affair of her own. Lana and her lover are planning to murder Ned in an elaborate fashion so they can collect on his triple indemnity life insurance policy.",1.5883,Metro-Goldwyn-Mayer,US,91,0,"English,","[['Carl Reiner', '0.8817', 'Male']]",0,['Metro-Goldwyn-Mayer'],1
581,Kalifornia (1993),1993,107302,10909,6.7,FALSE,9000000,US,805,6.6,en,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.",1.7503,"Propaganda Films,Kouf/Bigelow Productions","US,",118,2395231,English,"[['Dominic Sena', '0.3322', 'Male']]",0,"['Propaganda Films', 'Kouf/Bigelow Productions']",0
582,"Piano, The (1993)",1993,107822,713,7.5,FALSE,7000000,"AU,NZ",1545,7.383,en,"When an arranged marriage brings Ada and her spirited daughter to the wilderness of nineteenth-century New Zealand, she finds herself locked in a battle of wills with both her controlling husband and a rugged frontiersman to whom she develops a forbidden attraction.",3.6424,"CiBy 2000,Jan Chapman Productions","FR,AU",120,40200000,"English,","[['Jane Campion', '0.9239', 'Female']]",1,"['Jan Chapman Productions', 'CiBy 2000']",0
583,Romeo Is Bleeding (1993),1993,107983,2088,6.5,FALSE,11500000,"US,GB",190,6.287,en,A corrupt cop gets in over his head when he tries to assassinate a beautiful Russian hit-woman.,1.1815,"Hilary Henkin,Working Title Films,PolyGram Filmed Entertainment",",GB,US",100,3275585,English,"[['Peter Medak', '0.6417', 'Male']]",0,"['Hilary Henkin', 'Working Title Films', 'PolyGram Filmed Entertainment']",1
584,"Secret Garden, The (1993)",1993,108071,11236,7.3,FALSE,18000000,US,923,7.4,en,"A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and forgotten. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.",2.612,"Warner Bros. Pictures,American Zoetrope","US,US",102,40000000,English,"[['Agnieszka Holland', '0.5116', 'Female']]",0,"['American Zoetrope', 'Warner Bros. Pictures']",1
585,Son in Law (1993),1993,108186,13203,5.9,FALSE,0,US,286,6.063,en,"Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.",1.413,Hollywood Pictures,US,95,36448200,English,"[['Steve Rash', '0.4096', 'Male']]",0,['Hollywood Pictures'],1
586,Terminal Velocity (1994),1994,111400,9057,5.5,FALSE,50000000,US,268,5.347,en,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,1.0378,"Hollywood Pictures,Interscope Communications,PolyGram Filmed Entertainment,Nomura Babcock & Brown,Libra Pictures,Studio Trite","US,US,US,,US,RU",102,16478900,"Pусский,Italiano,English","[['Deran Sarafian', '0.2603', 'Male']]",0,"['Nomura Babcock & Brown', 'Hollywood Pictures', 'PolyGram Filmed Entertainment', 'Interscope Communications', 'Studio Trite', 'Libra Pictures']",1
587,"Hour of the Pig, The (1993)",1993,107146,70912,6.6,FALSE,0,GB,38,6.158,en,"In medieval France, young lawyer Richard Courtois leaves Paris for the simpler life in the country. However, he is soon drawn into amorous and political intrigues. At the same time, he is pushed to defend a pig, owned by the mysterious gypsy Samira. The pig has been arrested for the murder of a young boy.",0.5797,"BBC Film,CiBy 2000","GB,FR",112,667,English,"[['Leslie Megahey', '0.1824', 'Male']]",0,"['BBC Film', 'CiBy 2000']",0
588,Beauty and the Beast (1991),1991,101414,10020,8,FALSE,25000000,US,10149,7.732,en,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",14.1009,"Walt Disney Pictures,Silver Screen Partners IV,Walt Disney Feature Animation","US,US,US",84,424967620,"Français,English","[['Gary Trousdale', '0.4126', 'Male'], ['Kirk Wise', '0.3227', 'Male']]",1,"['Silver Screen Partners IV', 'Walt Disney Pictures', 'Walt Disney Feature Animation']",1
589,"Wild Bunch, The (1969)",1969,65214,576,7.9,FALSE,6244087,US,1230,7.6,en,"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.",2.4625,Warner Bros.-Seven Arts,US,145,638641,"English,Deutsch,Español","[['Sam Peckinpah', '0.9154', 'Male']]",0,['Warner Bros.-Seven Arts'],0
590,Hellraiser: Bloodline (1996),1996,116514,8766,5.1,FALSE,4000000,US,543,5.3,en,Three generations of the same family deal with the consequences of unleashing the forces of hell.,1.746,"Dimension Films,Miramax,Trans Atlantic Entertainment","US,US,",86,16675000,English,"[['Alan Smithee', '0.9123', 'Male'], ['Kevin Yagher', '0.4808', 'Male']]",0,"['Trans Atlantic Entertainment', 'Dimension Films', 'Miramax']",1
591,Primal Fear (1996),1996,117381,1592,7.7,FALSE,30000000,US,3514,7.656,en,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room.",6.811,"Paramount Pictures,Rysher Entertainment","US,US",129,102600000,"English,Español","[['Gregory Hoblit', '0.6837', 'Male']]",1,"['Paramount Pictures', 'Rysher Entertainment']",1
