gameid,title,platform,developers,publishers,genres,supported_languages,release_date
463462,The Wild at Heart,PS4,['Moonlight Kids'],['Humble Games'],['Action-Adventure'],,16/11/2021
468543,Chorus,PS4,['Deep Silver Fishlabs'],['Deep Silver'],"['Open World', 'Aerial', 'Vehicular Combat']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",3/12/2021
468521,Pretty Girls Mahjong Solitaire - Blue,PS5,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],['Japanese'],2/12/2021
468519,Rubber Bandits,PS4,['Flashbulb Games'],['Flashbulb Games'],['Party'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Arabic']",2/12/2021
468520,Pretty Girls Mahjong Solitaire - Blue,PS5,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],['Japanese'],2/12/2021
468518,Rubber Bandits,PS4,['Flashbulb Games'],['Flashbulb Games'],['Party'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Arabic']",2/12/2021
468484,Elasto Mania,PS4,"['Elasto Mania Team', 'Balazs Rozsa']",['Infinite Zone'],['Platformer'],,19/03/2024
468477,DYSMANTLE,PS4,['10tons'],['10tons'],"['Open World', 'Action-RPG', 'Role Playing']",['Russian'],18/01/2022
468393,"Warhammer 40,000: Battlesector ",PS4,['Black Lab Games'],['Slitherine'],"['Strategy', 'Turn Based']",,2/12/2021
468403,Justice Chronicles,PS4,['Hit-Point'],"['KEMCO', 'Limited Run Games']","['Role Playing', 'Turn Based']",['Japanese'],6/01/2022
468013,Alwa's Legacy,PS4,['Elden Pixels'],['Elden Pixels'],"['Metroidvania', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Swedish', 'Spanish (Mexico)']",9/12/2021
467929,White Shadows,PS5,['Monokel'],['Headup Games'],['Adventure'],,7/12/2021
467924,White Shadows ,PS5,['Monokel'],['Headup Games'],['Adventure'],,7/12/2021
467676,World Quiz,PS4,['Nyx Digital'],"['Funbox Media', 'GS2 Games']",['Educational & Trivia'],,9/12/2021
467668,Ball laB,PS5,"['Viktor Yurchuk', 'Ratalaika Games']",['eastasiasoft'],['Platformer'],,8/12/2021
467797,Rover Mechanic Simulator,PS4,['Pyramid Games'],['Ultimate Games'],['Simulation'],,6/12/2021
467663,Ball laB,PS4,"['Viktor Yurchuk', 'Ratalaika Games']",['eastasiasoft'],['Platformer'],,8/12/2021
467384,Evil Genius 2: World Domination,PS4,['Rebellion'],"['Rebellion', 'Fireshine Games']",['Management'],"['Spanish', 'German', 'Italian', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",30/11/2021
467385,Evil Genius 2: World Domination,PS4,['Rebellion'],"['Rebellion', 'Fireshine Games']",['Management'],"['Spanish', 'German', 'Italian', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",30/11/2021
467379,Space KaBAAM,PS5,['Auto Slavic'],['Auto Slavic'],"[""Shoot 'em up""]",,9/12/2021
467377,Space KaBAAM,PS4,['Auto Slavic'],['Auto Slavic'],"[""Shoot 'em up""]",,9/12/2021
467374,Space KaBAAM,PS4,['Auto Slavic'],['Auto Slavic'],"[""Shoot 'em up""]",,9/12/2021
467370,Crazy Athletics - Summer Sports & Games,PS5,['Crazysoft'],['Crazysoft'],['Action'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Greek']",16/12/2021
465658,Treasures of the Aegean,PS4,['Undercoders'],['Numskull Games'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Chinese (simplified)']",11/11/2021
465657,Treasures of the Aegean,PS4,['Undercoders'],['Numskull Games'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Chinese (simplified)']",11/11/2021
465675,Twogether: Project Indigos Chapter 1,PS4,['Flaming Llama Games'],['Gammera Nest'],['Puzzle'],['Spanish'],23/11/2021
465640,Sushi Break,PS5,['Smobile'],['Smobile'],['Action'],,26/11/2021
465641,Sushi Break,PS5,['Smobile'],['Smobile'],['Action'],,26/11/2021
461944,Zombo Buster Rising,PS4,"['FIREBEAST', 'ChiliDog Interactive']",['ESDigital Games'],['Tower Defence'],,22/10/2021
465634,Tilting Tiles,PS4,['TreeFall Studios'],['TreeFall Studios'],['Puzzle'],"['French', 'Spanish', 'German', 'Italian']",23/11/2021
465633,Tilting Tiles,PS4,['TreeFall Studios'],['TreeFall Studios'],['Puzzle'],"['French', 'Spanish', 'German', 'Italian']",23/11/2021
465610,Bowling (Story Two) (Mark Version) - Project: Summer Ice,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],"['Sports', 'Bowling']",,21/11/2021
465609,Bowling (Story Two) (Mark Version) - Project: Summer Ice,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],"['Sports', 'Bowling']",,21/11/2021
465488,Would you like to run an idol café?,PS4,['StarlightTree Games'],['Gamuzumi'],['Visual Novel'],,19/11/2021
465486,Would you like to run an idol café?,PS4,['StarlightTree Games'],['Gamuzumi'],['Visual Novel'],,19/11/2021
465487,Would you like to run an idol café?,PS5,['StarlightTree Games'],['Gamuzumi'],['Visual Novel'],,19/11/2021
465400,Quick Mafs,PS4,['Webnetic'],['Webnetic'],['Educational & Trivia'],"['German', 'Czech']",20/11/2021
465483,Would you like to run an idol café?,PS5,['StarlightTree Games'],['Gamuzumi'],['Visual Novel'],,19/11/2021
465388,Void Gore,PS5,"['Panda Indie Studio', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",,26/11/2021
465379,Orbals,PS4,['FarSight Studios'],['FarSight Studios'],['Puzzle'],,4/08/2021
465390,Void Gore,PS5,"['Panda Indie Studio', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",,26/11/2021
465389,Void Gore,PS5,"['Panda Indie Studio', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",,26/11/2021
465342,Smoots Golf,PS4,['Kaneda Games'],['JanduSoft'],"['Sports', 'Golf']",,17/11/2021
465341,Smoots Golf,PS4,['Kaneda Games'],['JanduSoft'],"['Sports', 'Golf']",,17/11/2021
465251,The pig D,PS5,['Webnetic'],['Webnetic'],['Action'],"['German', 'Czech']",19/11/2021
465239,The pig D,PS4,['Webnetic'],['Webnetic'],['Action'],"['German', 'Czech']",19/11/2021
465210,The pig D,PS5,['Webnetic'],['Webnetic'],['Action'],"['German', 'Czech']",19/11/2021
465186,Klang 2,PS4,['Tinimations'],['Ratalaika Games'],['Action'],,17/11/2021
465185,Klang 2,PS4,['Tinimations'],['Ratalaika Games'],['Action'],,17/11/2021
465178,Arcade Archives RAIMAIS,PS4,['Taito'],['HAMSTER Corporation'],['Action'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",18/11/2021
465183,Klang 2,PS5,['Tinimations'],['Ratalaika Games'],['Action'],,17/11/2021
465167,AFFECTED: The Manor Complete Edition,PS4,['Fallen Planet Studios'],['Fallen Planet Studios'],['Adventure'],,15/12/2023
465113,Drizzlepath: Deja Vu,PS5,"['Tonguc Bodur', 'eastasiasoft']",['eastasiasoft'],['Adventure'],,24/11/2021
465112,Drizzlepath: Deja Vu,PS4,"['Tonguc Bodur', 'eastasiasoft']",['eastasiasoft'],['Adventure'],,24/11/2021
465016,Grow: Song of The Evertree,PS4,['Prideful Sloth'],['505 Games'],"['Adventure', 'Management']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",16/11/2021
465109,Drizzlepath: Deja Vu,PS5,"['Tonguc Bodur', 'eastasiasoft']",['eastasiasoft'],['Adventure'],,24/11/2021
464992,The Last Stand: Aftermath,PS5,['Con Artist Games'],"['Armor Games Studios', 'Merge Games']",['Action Horror'],"['Japanese', 'French', 'Spanish', 'German', 'Russian', 'Chinese (simplified)', 'Portuguese (Brazil)']",16/11/2021
465108,Drizzlepath: Deja Vu,PS4,"['Tonguc Bodur', 'eastasiasoft']",['eastasiasoft'],['Adventure'],,24/11/2021
464976,Zombies Ate My Neighbors and Ghoul Patrol,PS4,"['Dotemu', 'Disney Interactive Studios']",['Disney Interactive Studios'],"['Action', 'Collection']","['French', 'Spanish', 'German', 'Italian']",29/10/2021
464979,Creature in the Well,PS4,['Flight School Studio'],"['Flight School Studio', 'iam8bit', 'Hybrid Squad']",['Action-Adventure'],,27/03/2020
464817,Sushi Break 2,PS4,['Smobile'],['Smobile'],['Action'],,31/12/2021
464818,Sushi Break 2,PS4,['Smobile'],['Smobile'],['Action'],,31/12/2021
464799,Finger Fitness,PS5,['TERNOX'],['TERNOX'],['Action'],['Russian'],15/11/2021
464771,A Short Hike,PS4,['Whippoorwill'],['Whippoorwill'],['Adventure'],"['Japanese', 'French', 'Spanish', 'Portuguese (Brazil)']",16/11/2021
464690,Hidden Treasures in the Forest of Dreams,PS4,['Paleo Games'],['Paleo Games'],['Adventure'],"['French', 'Spanish', 'Spanish (Mexico)', 'French (Canada)']",25/06/2022
464541,Christmas Break 2 Head to Head,PS4,['Smobile'],['Smobile'],['Action'],,12/11/2021
464540,Christmas Break 2 Head to Head,PS4,['Smobile'],['Smobile'],['Action'],,12/11/2021
464544,Preventive Strike,PS4,"['TocanaDev', 'SimFabric']",['SimFabric'],"[""Shoot 'em up""]","['French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Polish']",26/11/2021
464449,Whiskey Mafia: Leo's Family,PS4,"['FastGame', 'ChiliDog Interactive']",['ESDigital Games'],['Adventure'],['Russian'],12/11/2021
464448,Whiskey Mafia: Leo's Family,PS4,"['FastGame', 'ChiliDog Interactive']",['ESDigital Games'],['Adventure'],['Russian'],12/11/2021
464353,The Elder Scrolls V: Skyrim Special Edition,PS5,['Bethesda Game Studios'],['Bethesda Softworks'],"['Open World', 'Action-RPG', 'Role Playing']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (traditional)', 'Polish', 'French (Canada)']",28/10/2016
464317,Marsupilami Hoobadventure,PS4,['Ocellus Studio'],['Microids'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",17/11/2022
464265,OctaFight,PS4,['Pixel Almost Perfect'],['Pixel Almost Perfect'],['Action'],,30/08/2021
464251,The Guy VR,PS4,['Chubby Pixel'],['Chubby Pixel'],['Action-Adventure'],,28/10/2021
464260,Gynoug,PS4,"['Shinyuden', 'Masaya']",['Ratalaika Games'],"[""Shoot 'em up""]",,12/11/2021
464261,Gynoug,PS4,"['Shinyuden', 'Masaya']",['Ratalaika Games'],"[""Shoot 'em up""]",,12/11/2021
464253,Gynoug,PS5,"['Shinyuden', 'Masaya']",['Ratalaika Games'],"[""Shoot 'em up""]",,12/11/2021
464254,Gynoug,PS5,"['Shinyuden', 'Masaya']",['Ratalaika Games'],"[""Shoot 'em up""]",,12/11/2021
464244,Grand Theft Auto: Vice City – The Definitive Edition,PS5,"['Grove Street Games', 'Rockstar Games']","['Rockstar Games', 'Take-Two Interactive']","['Open World', 'Third Person Shooter']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",11/11/2021
464242,Grand Theft Auto: Vice City – The Definitive Edition,PS4,"['Grove Street Games', 'Rockstar Games']","['Rockstar Games', 'Take-Two Interactive']","['Open World', 'Third Person Shooter']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)']",11/11/2021
464199,Mastho is Together,PS5,"['Kind Cat Games', 'Ratalaika Games']",['eastasiasoft'],['Platformer'],,17/11/2021
464196,Mastho is Together,PS4,"['Kind Cat Games', 'Ratalaika Games']",['eastasiasoft'],['Platformer'],,17/11/2021
464198,Mastho is Together,PS5,"['Kind Cat Games', 'Ratalaika Games']",['eastasiasoft'],['Platformer'],,17/11/2021
464195,Mastho is Together,PS4,"['Kind Cat Games', 'Ratalaika Games']",['eastasiasoft'],['Platformer'],,17/11/2021
464197,Mastho is Together,PS5,"['Kind Cat Games', 'Ratalaika Games']",['eastasiasoft'],['Platformer'],,17/11/2021
464187,Gunkid 99,PS4,['Yongjustyong'],"['Top Hat Studios', 'eastasiasoft']",['Run & Gun'],,3/11/2021
464185,Gunkid 99,PS5,['Yongjustyong'],"['Top Hat Studios', 'eastasiasoft']",['Run & Gun'],,3/11/2021
464148,Demon Turf,PS5,['Fabraz'],"['Fabraz', 'Playtonic Games']",['Platformer'],,4/11/2021
463463,The Wild at Heart,PS4,['Moonlight Kids'],['Humble Games'],['Action-Adventure'],,16/11/2021
464115,MXGP 2021 - The Official Motocross Videogame,PS4,['Milestone'],['Milestone'],"['Automobile', 'Simulation Racing', 'Sports', 'Motocross']","['French', 'Spanish', 'German', 'Italian', 'Portuguese (Brazil)', 'Spanish (Mexico)']",30/11/2021
463436,Pantsu Hunter: Back to the 90s,PS5,['Ascension Dream'],['Sometimes You'],['Puzzle'],,10/11/2021
463460,Hentai vs. Evil,PS4,"['Axyos Games', 'eastasiasoft']",['eastasiasoft'],['Third Person Shooter'],,27/05/2021
463461,Super Sami Roll,PS5,['Sonzai Games'],['X PLUS'],['Platformer'],"['Japanese', 'German', 'Portuguese (Brazil)']",4/11/2021
463435,Pantsu Hunter: Back to the 90s,PS5,['Ascension Dream'],['Sometimes You'],['Puzzle'],,10/11/2021
463371,Cricket 22,PS5,['Big Ant Studios'],"['Big Ant Studios', 'Nacon']","['Sports', 'Cricket']",,25/11/2021
463412,Harvest Life,PS5,['Joindots'],['Joindots'],"['Simulation', 'Management']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)', 'French (Canada)']",22/10/2021
463388,Call of Duty Vanguard,PS5,['Sledgehammer Games'],"['Activision', 'Sony Interactive Entertainment']",['First Person Shooter'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Arabic', 'French (Canada)']",5/11/2021
463360,Ghost Sync,PS4,['EXE-CREATE'],"['KEMCO', 'Limited Run Games']","['Role Playing', 'Turn Based']",['Japanese'],2/12/2021
463359,Cave Bad,PS5,"['Panda Indie Studio', 'eastasiasoft']",['eastasiasoft'],"['Roguelite', 'Action']",,5/11/2021
463357,Cave Bad,PS5,"['Panda Indie Studio', 'eastasiasoft']",['eastasiasoft'],"['Roguelite', 'Action']",,5/11/2021
463355,890B,PS4,"['Nerd Games', 'eastasiasoft']",['eastasiasoft'],['Adventure'],,10/11/2021
463354,890B,PS4,"['Nerd Games', 'eastasiasoft']",['eastasiasoft'],['Adventure'],,10/11/2021
463207,Visage,PS5,['SadSquare Studio'],['SadSquare Studio'],['Survival Horror'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (simplified)', 'Swedish', 'Polish', 'Turkish', 'Arabic', 'Hungarian', 'Greek']",11/11/2021
463192,Galaxy Shooter,PS4,['Inlogic Software'],['Fantastico Studio'],"[""Shoot 'em up""]",,5/11/2021
463202,Neptunia x SENRAN KAGURA: Ninja Wars,PS4,"['Compile Heart', 'Tamsoft', 'Idea Factory']",['Idea Factory'],['Hack & Slash'],,26/10/2021
463329,Shantae: Half-Genie Hero Ultimate Edition,PS5,['WayForward Technologies'],"['WayForward Technologies', 'Limited Run Games']",['Platformer'],"['French', 'Spanish', 'German', 'Italian', 'French (Canada)']",2/11/2021
463264,Stick Fight: The Game,PS4,['Landfall Games'],['Landfall Games'],['Party'],,3/12/2021
463191,Galaxy Shooter,PS4,['Inlogic Software'],['Fantastico Studio'],"[""Shoot 'em up""]",,5/11/2021
463166,Christmas Break 2,PS4,['Smobile'],['Smobile'],['Action'],,5/11/2021
463079,Romancing SaGa 2,PS4,['ArtePiazza'],['Square Enix'],"['Role Playing', 'Turn Based']","['Japanese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",15/12/2017
463119,Mr. DRILLER DrillLand,PS4,['INFINITY Co.'],['BANDAI NAMCO Games'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Spanish (Mexico)', 'Arabic']",4/11/2021
463069,Our Church and Halloween RPG (Story Five) (Scott Version),PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Adventure'],,31/10/2021
463165,Christmas Break 2,PS4,['Smobile'],['Smobile'],['Action'],,5/11/2021
463118,Mr. DRILLER DrillLand,PS5,['INFINITY Co.'],['BANDAI NAMCO Games'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Arabic']",4/11/2021
463068,Our Church and Halloween RPG (Story Five) (Scott Version),PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Adventure'],,31/10/2021
463066,Our Church and Halloween RPG (Story Five) (James Version),PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Adventure'],,31/10/2021
462936,Amazing Breaker,PS4,['Dekovir Entertainment'],['Big Way Games'],['Action'],,27/10/2021
463866,Puzzle Frenzy,PS4,['Playstige Interactive'],['Playstige Interactive'],['Puzzle'],,8/11/2024
463855,The Prince of Landis,PS5,['Lorestrome'],['Ratalaika Games'],['Adventure'],,5/11/2021
463854,The Prince of Landis,PS4,['Lorestrome'],['Ratalaika Games'],['Adventure'],,5/11/2021
463867,Puzzle Frenzy,PS4,['Playstige Interactive'],['Playstige Interactive'],['Puzzle'],,8/11/2024
463844,My Singing Monsters Playground,PS4,['Big Blue Bubble'],['Big Blue Bubble'],['Party'],"['French', 'Spanish', 'German', 'Italian', 'Russian', 'Portuguese (Brazil)', 'Spanish (Mexico)', 'French (Canada)']",11/11/2021
463853,The Prince of Landis,PS5,['Lorestrome'],['Ratalaika Games'],['Adventure'],,5/11/2021
463825,Bowling - Breakthrough Gaming Arcade,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],"['Sports', 'Bowling']",,7/11/2021
463681,A Pretty Odd Bunny,PS5,['AJ Ordaz Games'],['2Awesome Studio'],"['Stealth', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Chinese (traditional)']",9/11/2021
463680,A Pretty Odd Bunny,PS5,['AJ Ordaz Games'],['2Awesome Studio'],"['Stealth', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Chinese (traditional)']",9/11/2021
463676,A Pretty Odd Bunny,PS4,['AJ Ordaz Games'],['2Awesome Studio'],"['Stealth', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Chinese (traditional)']",9/11/2021
463623,"Pukan, Bye-Bye!",PS4,"['Artalasky', 'ChiliDog Interactive']",['ESDigital Games'],['Platformer'],,5/11/2021
463541,Heliborne,PS4,['Klabater'],['Klabater'],"['Aerial', 'Vehicular Combat']",,24/03/2024
463540,Heliborne,PS4,['Klabater'],['Klabater'],"['Aerial', 'Vehicular Combat']",,24/03/2024
463511,ENCODYA,PS4,['Chaosmonger Studio'],['Assemble Entertainment'],"['Adventure', 'Point & Click']","['Japanese', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",5/11/2021
463621,Venus: Improbable Dream,PS5,"['Borealis', 'Ratalaika Games']",['eastasiasoft'],['Visual Novel'],,12/11/2021
463619,Venus: Improbable Dream,PS5,"['Borealis', 'Ratalaika Games']",['eastasiasoft'],['Visual Novel'],,12/11/2021
463482,The Binding of Isaac: Repentance,PS5,['Nicalis'],['Nicalis'],"['Roguelite', ""Shoot 'em up""]",,4/11/2021
463617,Venus: Improbable Dream,PS4,"['Borealis', 'Ratalaika Games']",['eastasiasoft'],['Visual Novel'],,12/11/2021
463620,Venus: Improbable Dream,PS5,"['Borealis', 'Ratalaika Games']",['eastasiasoft'],['Visual Novel'],,12/11/2021
463464,Hentai vs Evil,PS5,"['Axyos Games', 'eastasiasoft']",['eastasiasoft'],['Third Person Shooter'],,27/05/2021
462933,Princess.Loot.Pixel.Again,PS4,['Synthetic Domain'],['Big Way Games'],['Platformer'],,27/10/2021
462918,SHINRAI - Broken Beyond Despair,PS4,['Gosatsu Visual Novels'],['Ratalaika Games'],['Visual Novel'],,29/10/2021
462863,Insomnis,PS4,['Path Games'],['Gammera Nest'],['Adventure'],"['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Polish', 'Turkish', 'Spanish (Mexico)']",31/05/2022
462858,PJ MASKS: HEROES OF THE NIGHT,PS4,['Petoons Studio'],['Outright Games'],['Platformer'],"['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)', 'Arabic']",21/01/2022
462935,Amazing Breaker,PS4,['Dekovir Entertainment'],['Big Way Games'],['Action'],,27/10/2021
462637,Smashing the Battle: Ghost Soul,PS4,['PLATINUMROCKET'],['PLATINUMROCKET'],['Hack & Slash'],"['Japanese', 'French', 'German', 'Korean']",11/03/2021
462733,Nowhere Girl,PS4,['Trainwreck Studios'],['Penguin Pop Games'],['Visual Novel'],,27/10/2021
